candidate_id,name,party,city,1270,1275,1277,1278,1279,1280,1281,1285,1287,1288,1289,1290,1292,1293,1294,1295,1298,1299,1300,1301,1304,1305,1306,1307,1308
455,Claus Bakke,"Venstre, Danmarks Liberale Parti","Nyråd, Vordingborg kommune",1.0,1.0,2.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,5.0
456,Iben Krog,"Venstre, Danmarks Liberale Parti",København N,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0
457,Jacob Jensen,"Venstre, Danmarks Liberale Parti",Tølløse,2.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
458,Josefine Paaske,"Venstre, Danmarks Liberale Parti",Køge,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
459,Louise Elholm,"Venstre, Danmarks Liberale Parti",Sorø,1.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,5.0
460,Marcus Danielsson,"Venstre, Danmarks Liberale Parti",Slagelse,1.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0
462,Morten Dahlin,"Venstre, Danmarks Liberale Parti",Greve,1.0,1.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0
463,Rasmus Hylleberg,"Venstre, Danmarks Liberale Parti",Roskilde,4.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0
465,Anni Matthiesen,"Venstre, Danmarks Liberale Parti",Krogager,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0
467,Jesper Bierbaum,"Venstre, Danmarks Liberale Parti","Vojens, Haderslev Kommune",1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
468,Klaus Sandfeld,"Venstre, Danmarks Liberale Parti",6760 Ribe,1.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,1.0,4.0,5.0
469,Lasse Hildingberg,"Venstre, Danmarks Liberale Parti",Fredericia,1.0,1.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,1.0,4.0,5.0
470,Niels Henning Bladt,"Venstre, Danmarks Liberale Parti",Kolding,2.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0
471,Preben Friis-Hauge,"Venstre, Danmarks Liberale Parti",Tistrup i Varde Kommune,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0
472,Stephanie Lose,"Venstre, Danmarks Liberale Parti",Esbjerg,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
474,Tilde Holch Duedahl,"Venstre, Danmarks Liberale Parti",Agerskov,1.0,1.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,5.0
475,Tobias Jørgensen,"Venstre, Danmarks Liberale Parti",Kolding kommune,1.0,2.0,2.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0
476,Troels Overgaard,"Venstre, Danmarks Liberale Parti",Vejle,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0
477,Erik Flyvholm,"Venstre, Danmarks Liberale Parti","Nørregade 12, 7673 Harboøre",1.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
478,Frederik Houmann Thuesen,"Venstre, Danmarks Liberale Parti",Viborg,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0
479,Gert Bækgaard,"Venstre, Danmarks Liberale Parti",Isenvad,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0
480,Jarl Matthiesen,"Venstre, Danmarks Liberale Parti",Herning,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0
482,Ralf Høgedal,"Venstre, Danmarks Liberale Parti",Skive,2.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0
483,Søren Gade,"Venstre, Danmarks Liberale Parti",Sdr. Nissum,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0
484,Thomas Danielsen,"Venstre, Danmarks Liberale Parti",Holstebro,1.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0
486,Emil M. D. Christensen,"Venstre, Danmarks Liberale Parti",Aarhus V,2.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0
487,Erik Veje Rasmussen,"Venstre, Danmarks Liberale Parti",Egå,1.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,5.0
488,Gert Bjerregaard,"Venstre, Danmarks Liberale Parti","Ejerbolig,",1.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0
489,Karina Aamann,"Venstre, Danmarks Liberale Parti",Horsens Kommune,1.0,2.0,5.0,4.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0
490,Louise Høeg,"Venstre, Danmarks Liberale Parti",Randers ,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
491,Mathilde Hjort Bressum,"Venstre, Danmarks Liberale Parti",Aarhus,1.0,1.0,5.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0
492,Sebastian Støckler,"Venstre, Danmarks Liberale Parti",Hørning,1.0,1.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0
493,Troels Lund Poulsen,"Venstre, Danmarks Liberale Parti",4340 Tølløse,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
494,Kirstine van Sabben,Moderaterne,Bornholms Regionskommune,4.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0
495,Lars Aagaard,Moderaterne,København S,4.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0
496,Rosa Eriksen,Moderaterne,Kongens Lyngby,2.0,1.0,4.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
497,Jakob Engel-Schmidt,Moderaterne,København,2.0,1.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0
499,Ali Qais,Moderaterne,Tårnby,2.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0
502,Mads Sebbelov,Moderaterne,København ,2.0,1.0,5.0,5.0,4.0,2.0,5.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0
504,Karan Khosla,Moderaterne,Gentofte,4.0,2.0,5.0,4.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0
506,Dorthe Beck-Nyling,Moderaterne,København SV,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
507,Frederik Lau Petersen,Moderaterne,Rødovre,2.0,1.0,5.0,5.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0
508,Betina Asbæk,Moderaterne,Charlottenlund,2.0,1.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0
509,Mohammad Rona,Moderaterne,Aalborg SØ,2.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
511,Nikolaj C. Andersen,Moderaterne,Syvsten,2.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
513,Rasmus Lund-Nielsen,Moderaterne,Gladsaxe,4.0,1.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0
514,Charlotte Haagendrup,Moderaterne,"Egedal kommune, Ølstykke by",4.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0
515,Andreas Raben,Moderaterne,Frederiksberg,4.0,1.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
516,Lars Løkke Rasmussen,Moderaterne,Græsted,2.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0
517,Charlotte Bagge,Moderaterne,Stege,2.0,1.0,4.0,4.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0
518,Kasper Nygaard,Moderaterne,Sorø,2.0,2.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0
519,Frida Qvist Kristensen,Moderaterne,Skælskør,2.0,1.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
520,Jan Carlsen,Moderaterne,Roskilde,1.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0
521,Mogens Haugaard,Moderaterne,Stevns kommune,4.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0
522,Mia Linda Møller,Moderaterne,Næstved,2.0,1.0,5.0,4.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0
523,Henrik Frandsen,Moderaterne,"Sønderjylland, Rømø.",4.0,1.0,5.0,2.0,4.0,2.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0
524,Frida Bruun,Moderaterne,Føvling,2.0,1.0,4.0,4.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0
525,Gitte Bjerremand Andersen,Moderaterne,Grindsted - Billund kommune,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
527,Morten E.G. Brautsch,Moderaterne,Frederiksberg,2.0,1.0,4.0,4.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0
528,Martin Sanderhoff,Moderaterne,Bjerringbro,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0
529,Jeppe von Berg,Moderaterne,Viborg,2.0,2.0,5.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
530,Michael Nielsen,Moderaterne,Bjerringbro,4.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
531,Christina Egelund,Moderaterne,København,2.0,1.0,5.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,2.0
532,Caroline Stage,Moderaterne,Frederiksberg,2.0,1.0,5.0,5.0,4.0,2.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0
533,Peter Have,Moderaterne,Låsby,4.0,1.0,4.0,2.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0
534,Henrik Rejnholt Andersen,"Venstre, Danmarks Liberale Parti",Randers,1.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,5.0
535,Susan Kronborg,Moderaterne,Skanderborg,2.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0
536,Søren Vanting,Moderaterne,Hedensted Kommune Region Midtjylland,2.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0
537,Sara Pernille Jespersen,Moderaterne,Malling,2.0,1.0,5.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0
538,Sten Larsen,Moderaterne,Aarhus,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0
539,Lisbeth Bech-Nielsen,SF - Socialistisk Folkeparti,København S,5.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0
540,Carl Valentin,SF - Socialistisk Folkeparti,København,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0
541,Nanna Bonde,SF - Socialistisk Folkeparti,København,4.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,5.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0
542,Sadek Al-Amood,SF - Socialistisk Folkeparti,Valby,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0
543,Halime Oguz,SF - Socialistisk Folkeparti,København,4.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0
544,Kasper Nordborg Kiær,SF - Socialistisk Folkeparti,København s,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0
545,Rune Palm,SF - Socialistisk Folkeparti,København,4.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0
547,Cecilie Louise Balbay Holdt,SF - Socialistisk Folkeparti,København,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0
548,Mikkel Sammy Christensen,SF - Socialistisk Folkeparti,København ,4.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0
555,Sofie F. Villadsen,SF - Socialistisk Folkeparti,Hvidovre,4.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0
556,Niels Haxthausen,SF - Socialistisk Folkeparti,LYNGBY,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,5.0,5.0,4.0,4.0,1.0
558,Vivi Nør Jacobsen,SF - Socialistisk Folkeparti,Albertslund,4.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,2.0
561,Anja Rosengreen,SF - Socialistisk Folkeparti,Hundested,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0
562,Emil Nielsen,SF - Socialistisk Folkeparti,Søborg,4.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0
563,Anna Poulsen,SF - Socialistisk Folkeparti,Jægerspris,4.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0
564,Stina Egedius Miller,SF - Socialistisk Folkeparti,Gilleleje,4.0,2.0,5.0,4.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0
566,Jens Skov,SF - Socialistisk Folkeparti,Smørum,4.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0
567,Sebastian Bloch Jensen,SF - Socialistisk Folkeparti,Gudhjem,5.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0
570,Anne Valentina Berthelsen,SF - Socialistisk Folkeparti,Søborg,5.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,1.0,4.0
571,Mads Olsen,SF - Socialistisk Folkeparti,København,5.0,1.0,5.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0
575,Joan Kragh,SF - Socialistisk Folkeparti,Væggerløse,4.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,2.0
576,Jeanne Bergmansen,SF - Socialistisk Folkeparti,Roskilde,5.0,2.0,5.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0
577,Jesper Hartøft,SF - Socialistisk Folkeparti,Holbæk,4.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,2.0,4.0
578,Lise Müller,SF - Socialistisk Folkeparti,Charlottenlund,4.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0
580,Suzette Frovin,SF - Socialistisk Folkeparti,Nyborg,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0
582,Simon Meyer Off,SF - Socialistisk Folkeparti,Assens Kommune,4.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,5.0,2.0,4.0
583,Nynne Printz,SF - Socialistisk Folkeparti,Tullebølle på Langeland,5.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0
585,Karina Lorentzen Dehnhardt,SF - Socialistisk Folkeparti,Kolding,4.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0
587,Jørgen Kvist,SF - Socialistisk Folkeparti,København V,5.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0
588,Timm Bøttger,SF - Socialistisk Folkeparti,Broager,5.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0
589,Christian Mutwa Christensen,SF - Socialistisk Folkeparti,Aabenraa,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0
591,Milo Gaarde,SF - Socialistisk Folkeparti,København,4.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0
592,Ina Juul Jensen,SF - Socialistisk Folkeparti,Jelling ,4.0,2.0,5.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0
595,Kirsten Normann Andersen,SF - Socialistisk Folkeparti,Hørning,4.0,1.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0
